entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2017-03-28 23:00:00+00:00,2017-04-06 05:00:00+00:00,1,-3.6164,-2.5007,150,0.012052816970454183,1.115758,END_OF_WINDOW
2017-04-26 06:00:00+00:00,2017-05-16 05:00:00+00:00,1,-2.1937,-2.2327,335,-0.0006032786453062933,-0.038978,END_OF_WINDOW
2017-06-14 06:00:00+00:00,2017-06-23 05:00:00+00:00,-1,2.0709,2.4055,167,-0.005191421577507183,-0.334668,END_OF_WINDOW
2017-06-26 12:00:00+00:00,2017-07-13 05:00:00+00:00,-1,2.0167,1.4961,305,0.006794333253612395,0.520503,END_OF_WINDOW
2017-07-26 13:00:00+00:00,2017-07-31 01:00:00+00:00,-1,2.0516,3.8042,60,-0.021122359709903005,-1.752663,STOP_LOSS
2017-08-02 13:00:00+00:00,2017-08-09 12:00:00+00:00,-1,2.0335,0.4894,119,0.022697940319871657,1.544083,MEAN_CROSS
2017-08-29 07:00:00+00:00,2017-09-11 05:00:00+00:00,1,-2.1926,-1.8444,214,0.005205225818708581,0.348216,END_OF_WINDOW
2017-10-06 08:00:00+00:00,2017-10-19 05:00:00+00:00,1,-2.0049,-2.2948,213,-0.003235557300757086,-0.289867,END_OF_WINDOW
2017-10-19 10:00:00+00:00,2017-11-08 08:00:00+00:00,1,-2.1467,-2.1948,331,-0.0005895454533114131,-0.048111,END_OF_WINDOW
2017-11-17 08:00:00+00:00,2017-11-28 08:00:00+00:00,1,-2.1613,-1.6992,168,0.006596346273115616,0.462152,END_OF_WINDOW
2017-11-30 18:00:00+00:00,2017-12-15 14:00:00+00:00,1,-2.0598,0.6133,260,0.037945255045493065,2.673076,MEAN_CROSS
2018-01-09 12:00:00+00:00,2018-01-15 09:00:00+00:00,-1,2.0356,0.3368,93,0.019333547910952154,1.698758,MEAN_CROSS
2018-01-29 00:00:00+00:00,2018-02-05 21:00:00+00:00,1,-2.2389,-3.5565,141,-0.015605541648463395,-1.317644,STOP_LOSS
2018-02-05 22:00:00+00:00,2018-02-08 20:00:00+00:00,1,-3.3762,-3.5115,70,-0.001602835088382104,-0.135334,STOP_LOSS
2018-02-08 21:00:00+00:00,2018-02-15 23:00:00+00:00,1,-3.536,-3.2489,122,0.003400441429977752,0.287114,END_OF_WINDOW
2018-04-10 14:00:00+00:00,2018-04-16 22:00:00+00:00,-1,2.0021,2.308,104,-0.0034529535831058777,-0.305878,END_OF_WINDOW
2018-04-16 23:00:00+00:00,2018-04-23 09:00:00+00:00,-1,2.1037,0.2751,106,0.016705699787086414,1.828626,MEAN_CROSS
2018-05-08 13:00:00+00:00,2018-05-15 13:00:00+00:00,1,-2.043,-3.6525,120,-0.014064053768236162,-1.609542,STOP_LOSS
2018-05-15 14:00:00+00:00,2018-05-17 17:00:00+00:00,1,-3.5454,-3.542,51,2.9814315251563972e-05,0.003412,STOP_LOSS
2018-05-17 18:00:00+00:00,2018-05-23 02:00:00+00:00,1,-3.5607,-3.5464,80,0.00012577760555693152,0.014394,STOP_LOSS
2018-05-29 17:00:00+00:00,2018-06-13 22:00:00+00:00,1,-2.0862,-0.6215,269,0.014488484506434807,1.464613,END_OF_WINDOW
2018-06-21 04:00:00+00:00,2018-06-29 01:00:00+00:00,1,-2.0276,-3.5302,141,-0.014874462918760045,-1.502605,STOP_LOSS
2018-06-29 02:00:00+00:00,2018-07-03 14:00:00+00:00,1,-3.2867,-3.8999,60,-0.006070683679948008,-0.613255,STOP_LOSS
2018-07-03 23:00:00+00:00,2018-07-23 22:00:00+00:00,1,-2.6037,-2.126,335,0.0057995915325829706,0.477697,END_OF_WINDOW
2018-08-12 23:00:00+00:00,2018-08-28 07:00:00+00:00,1,-2.7636,-3.506,272,-0.01180594763149112,-0.742369,STOP_LOSS
2018-08-28 08:00:00+00:00,2018-08-30 20:00:00+00:00,1,-3.5728,-4.8601,60,-0.020472107041938914,-1.287306,STOP_LOSS
2018-09-04 08:00:00+00:00,2018-09-19 22:00:00+00:00,1,-2.0808,-1.3685,278,0.013513848059700129,0.712345,END_OF_WINDOW
2018-10-03 20:00:00+00:00,2018-10-09 22:00:00+00:00,1,-2.1182,-2.3582,98,-0.004815534038099867,-0.239977,END_OF_WINDOW
2018-10-09 23:00:00+00:00,2018-10-29 22:00:00+00:00,1,-2.1911,-2.2609,335,-0.0011644218613467427,-0.06984,END_OF_WINDOW
2018-11-19 00:00:00+00:00,2018-12-06 23:00:00+00:00,-1,2.1543,2.3881,335,-0.0034949907752444,-0.233788,END_OF_WINDOW
2018-12-10 01:00:00+00:00,2018-12-21 17:00:00+00:00,-1,2.0274,0.4367,232,0.02795955588019261,1.590656,MEAN_CROSS
2019-03-21 00:00:00+00:00,2019-03-27 01:00:00+00:00,-1,2.1285,-0.014,97,0.01878739037084881,2.142481,MEAN_CROSS
2019-04-16 22:00:00+00:00,2019-04-23 12:00:00+00:00,1,-2.1929,-3.5284,110,-0.01158652319729292,-1.335501,STOP_LOSS
2019-04-23 13:00:00+00:00,2019-04-24 20:00:00+00:00,1,-3.5902,-4.4699,31,-0.007632345574214827,-0.879729,STOP_LOSS
2019-04-25 13:00:00+00:00,2019-05-15 12:00:00+00:00,1,-2.1025,-3.3996,335,-0.012974769282331433,-1.297099,END_OF_WINDOW
2019-05-15 13:00:00+00:00,2019-05-21 07:00:00+00:00,1,-2.9286,-3.5449,90,-0.0056249745076825675,-0.616268,STOP_LOSS
2019-05-21 08:00:00+00:00,2019-05-23 20:00:00+00:00,1,-3.4524,-4.1802,60,-0.006642646977949529,-0.727763,STOP_LOSS
2019-05-23 21:00:00+00:00,2019-05-28 09:00:00+00:00,1,-4.1561,-3.5691,60,0.005358174567168361,0.587037,STOP_LOSS
2019-05-28 10:00:00+00:00,2019-05-30 22:00:00+00:00,1,-3.6031,-3.7525,60,-0.0013631034198127168,-0.14934,STOP_LOSS
2019-05-30 23:00:00+00:00,2019-06-04 11:00:00+00:00,1,-3.941,-4.2694,60,-0.002997145479355978,-0.328365,STOP_LOSS
2019-06-04 13:00:00+00:00,2019-06-20 14:00:00+00:00,1,-2.2952,-3.6019,289,-0.019484319977006614,-1.306746,STOP_LOSS
2019-08-05 01:00:00+00:00,2019-08-13 12:00:00+00:00,1,-2.1947,-3.6222,155,-0.015711422347606252,-1.427456,STOP_LOSS
2019-08-13 13:00:00+00:00,2019-08-19 01:00:00+00:00,1,-3.0793,-3.518,84,-0.00482885250506071,-0.438724,STOP_LOSS
2019-08-21 14:00:00+00:00,2019-08-30 17:00:00+00:00,1,-2.0679,-3.5787,171,-0.02002118726869251,-1.510848,STOP_LOSS
2019-08-30 18:00:00+00:00,2019-09-10 12:00:00+00:00,1,-3.4779,-1.9248,162,0.02058143463386214,1.553126,END_OF_WINDOW
2019-09-19 00:00:00+00:00,2019-09-30 12:00:00+00:00,1,-2.0983,-2.3976,180,-0.005520292999737275,-0.299377,END_OF_WINDOW
2019-11-27 16:00:00+00:00,2019-12-06 10:00:00+00:00,-1,2.1189,3.5776,162,-0.012164494233062428,-1.458744,STOP_LOSS
2019-12-06 11:00:00+00:00,2019-12-09 14:00:00+00:00,-1,3.6143,3.5123,27,0.0008507208261426258,0.102017,STOP_LOSS
2019-12-09 15:00:00+00:00,2019-12-11 19:00:00+00:00,-1,3.4898,3.5231,52,-0.00027771051140168534,-0.033303,STOP_LOSS
2019-12-11 20:00:00+00:00,2019-12-12 23:00:00+00:00,-1,3.3053,4.1514,27,-0.00705548881293494,-0.846081,STOP_LOSS
2019-12-13 00:00:00+00:00,2019-12-16 03:00:00+00:00,-1,4.0057,3.682,27,0.002699100838479518,0.323671,STOP_LOSS
2019-12-16 04:00:00+00:00,2019-12-17 13:00:00+00:00,-1,3.595,2.8179,33,0.006480289687945118,0.777105,END_OF_WINDOW
2019-12-20 14:00:00+00:00,2020-01-08 03:00:00+00:00,-1,2.0178,1.4897,263,0.006392721715625216,0.528094,END_OF_WINDOW
2020-01-15 00:00:00+00:00,2020-01-28 03:00:00+00:00,1,-2.024,-2.174,219,-0.001661557988242357,-0.150053,END_OF_WINDOW
2020-01-30 09:00:00+00:00,2020-02-03 13:00:00+00:00,1,-2.0427,-3.616,52,-0.01678465744214347,-1.573301,STOP_LOSS
2020-02-03 14:00:00+00:00,2020-02-17 03:00:00+00:00,1,-3.2332,-1.1837,229,0.021865510590771797,2.049552,END_OF_WINDOW
2020-02-20 10:00:00+00:00,2020-02-27 02:00:00+00:00,1,-2.0677,-3.5167,112,-0.01755052447780875,-1.449008,STOP_LOSS
2020-02-27 03:00:00+00:00,2020-03-02 15:00:00+00:00,1,-3.4759,-5.3824,60,-0.023091527047231608,-1.906484,STOP_LOSS
2020-03-02 16:00:00+00:00,2020-03-05 04:00:00+00:00,1,-5.5521,-5.0898,60,0.005599929288116923,0.462342,STOP_LOSS
2020-03-06 04:00:00+00:00,2020-03-12 15:00:00+00:00,1,-2.0411,-3.7498,108,-0.032386893223981694,-1.708694,STOP_LOSS
2020-03-12 16:00:00+00:00,2020-03-17 04:00:00+00:00,1,-3.1871,-4.2304,60,-0.01977447923671871,-1.043278,STOP_LOSS
2020-03-17 05:00:00+00:00,2020-03-19 17:00:00+00:00,1,-4.3374,-6.0837,60,-0.03309860677185972,-1.746243,STOP_LOSS
2020-03-19 18:00:00+00:00,2020-03-24 06:00:00+00:00,1,-6.4684,-5.889,60,0.010982240737755777,0.57941,STOP_LOSS
2020-03-26 03:00:00+00:00,2020-04-15 02:00:00+00:00,1,-2.5171,-1.3268,335,0.04586769810565988,1.190323,END_OF_WINDOW
2020-07-23 17:00:00+00:00,2020-07-29 14:00:00+00:00,1,-2.0287,-3.7082,93,-0.02777865096331933,-1.67957,STOP_LOSS
2020-07-29 15:00:00+00:00,2020-07-31 06:00:00+00:00,1,-3.7845,-4.6879,39,-0.014940332817028001,-0.903332,STOP_LOSS
2020-07-31 07:00:00+00:00,2020-08-03 22:00:00+00:00,1,-4.435,-3.5521,39,0.014601961879765257,0.882873,STOP_LOSS
2020-08-03 23:00:00+00:00,2020-08-05 14:00:00+00:00,1,-3.5305,-5.0421,39,-0.024999879987233187,-1.511558,STOP_LOSS
2020-08-05 15:00:00+00:00,2020-08-07 06:00:00+00:00,1,-5.2413,-4.0311,39,0.020015691253136958,1.210201,STOP_LOSS
2020-08-07 07:00:00+00:00,2020-08-10 22:00:00+00:00,1,-3.9776,-4.1454,39,-0.0027751207154024238,-0.167791,STOP_LOSS
2020-08-13 02:00:00+00:00,2020-08-31 02:00:00+00:00,1,-2.0584,-1.3325,288,0.013057415614513235,0.72587,END_OF_WINDOW
2020-11-06 01:00:00+00:00,2020-11-10 09:00:00+00:00,-1,2.103,3.5987,56,-0.012492754407737672,-1.495694,STOP_LOSS
2020-11-10 10:00:00+00:00,2020-11-12 09:00:00+00:00,-1,3.5255,4.2293,47,-0.005878479165360995,-0.703801,STOP_LOSS
2020-11-12 10:00:00+00:00,2020-11-16 09:00:00+00:00,-1,4.2465,4.0849,47,0.0013492288915663564,0.161536,STOP_LOSS
2020-11-17 04:00:00+00:00,2020-11-20 16:00:00+00:00,-1,3.0147,3.5324,84,-0.0061760337726314285,-0.517655,STOP_LOSS
2020-11-20 17:00:00+00:00,2020-11-25 05:00:00+00:00,-1,3.4452,3.7173,60,-0.003247298012569899,-0.272178,STOP_LOSS
2020-11-25 06:00:00+00:00,2020-11-27 18:00:00+00:00,-1,3.6939,4.16,60,-0.005561601101081393,-0.466155,STOP_LOSS
2020-11-27 19:00:00+00:00,2020-12-02 07:00:00+00:00,-1,4.1663,4.5104,60,-0.004105682697025714,-0.344125,STOP_LOSS
2020-12-02 08:00:00+00:00,2020-12-04 20:00:00+00:00,-1,4.3314,3.6931,60,0.00761543083738192,0.6383,STOP_LOSS
2021-02-04 18:00:00+00:00,2021-02-23 17:00:00+00:00,-1,2.2596,3.7111,311,-0.0242953867676714,-1.451458,STOP_LOSS
2021-02-24 18:00:00+00:00,2021-02-25 09:00:00+00:00,-1,3.8901,4.1702,15,-0.004732545204481242,-0.280101,STOP_LOSS
2021-02-25 10:00:00+00:00,2021-03-01 18:00:00+00:00,-1,4.0479,3.5683,56,0.008103489592698465,0.479615,STOP_LOSS
2021-03-01 19:00:00+00:00,2021-03-02 10:00:00+00:00,-1,3.4939,3.7644,15,-0.004570619816779364,-0.270518,STOP_LOSS
2021-03-02 11:00:00+00:00,2021-03-03 02:00:00+00:00,-1,3.7179,3.7172,15,1.2377828833176618e-05,0.000733,STOP_LOSS
2021-03-03 03:00:00+00:00,2021-03-03 18:00:00+00:00,-1,3.7106,3.7821,15,-0.0012073504218709785,-0.071458,STOP_LOSS
2021-03-03 19:00:00+00:00,2021-03-04 10:00:00+00:00,-1,3.8971,4.1649,15,-0.004524977135714758,-0.267816,STOP_LOSS
2021-03-04 11:00:00+00:00,2021-03-05 02:00:00+00:00,-1,4.2291,4.0383,15,0.003222626428877773,0.190735,STOP_LOSS
2021-03-05 03:00:00+00:00,2021-03-05 18:00:00+00:00,-1,4.1004,4.176,15,-0.0012767590437509635,-0.075567,STOP_LOSS
2021-03-05 19:00:00+00:00,2021-03-08 10:00:00+00:00,-1,4.2556,4.09,15,0.002798611007922336,0.165639,STOP_LOSS
2021-03-08 11:00:00+00:00,2021-03-09 02:00:00+00:00,-1,4.1456,4.4442,15,-0.005045817023087817,-0.298643,STOP_LOSS
2021-03-09 03:00:00+00:00,2021-03-09 18:00:00+00:00,-1,4.3825,3.9917,15,0.006603046879533558,0.390809,STOP_LOSS
2021-03-09 19:00:00+00:00,2021-03-10 10:00:00+00:00,-1,4.0363,4.0929,15,-0.000955970701124409,-0.05658,STOP_LOSS
2021-03-10 11:00:00+00:00,2021-03-11 02:00:00+00:00,-1,4.2166,4.4895,15,-0.004610348213337057,-0.272869,STOP_LOSS
2021-03-11 03:00:00+00:00,2021-03-11 18:00:00+00:00,-1,4.476,3.9822,15,0.008342458442853085,0.493758,STOP_LOSS
2021-03-11 19:00:00+00:00,2021-03-12 10:00:00+00:00,-1,4.1001,4.2698,15,-0.0028676239071632192,-0.169724,STOP_LOSS
2021-03-12 11:00:00+00:00,2021-03-15 01:00:00+00:00,-1,4.2268,4.3644,15,-0.002324484579776187,-0.137577,STOP_LOSS
2021-03-15 02:00:00+00:00,2021-03-15 17:00:00+00:00,-1,4.3576,4.2469,15,0.0018701843837776733,0.110689,STOP_LOSS
2021-03-15 18:00:00+00:00,2021-03-16 09:00:00+00:00,-1,4.219,3.9809,15,0.0040216919029477105,0.238029,STOP_LOSS
2021-06-15 14:00:00+00:00,2021-06-22 16:00:00+00:00,1,-2.1022,-2.1488,122,-0.0004291838082857713,-0.04655,END_OF_WINDOW
2021-06-29 13:00:00+00:00,2021-07-12 16:00:00+00:00,1,-2.0027,-2.4311,219,-0.004459408281468791,-0.428384,END_OF_WINDOW
2021-07-12 17:00:00+00:00,2021-07-30 16:00:00+00:00,1,-2.1647,-2.9045,335,-0.007209281640673582,-0.739826,END_OF_WINDOW
2021-07-30 17:00:00+00:00,2021-08-19 16:00:00+00:00,1,-2.3658,-2.9809,335,-0.006833079804934805,-0.61511,END_OF_WINDOW
2021-08-19 17:00:00+00:00,2021-09-02 08:00:00+00:00,1,-2.5113,0.5424,231,0.03413228584007444,3.053656,MEAN_CROSS
2021-09-10 10:00:00+00:00,2021-09-28 16:00:00+00:00,-1,2.0389,0.7389,294,0.01313060107779579,1.300058,END_OF_WINDOW
2021-10-19 05:00:00+00:00,2021-11-05 16:00:00+00:00,-1,2.0108,1.6149,323,0.003799322242385994,0.395894,END_OF_WINDOW
2021-11-26 06:00:00+00:00,2021-12-03 16:00:00+00:00,1,-2.0164,-3.5065,130,-0.017806902990769258,-1.490122,STOP_LOSS
2021-12-03 17:00:00+00:00,2021-12-15 17:00:00+00:00,1,-3.5564,-3.2408,192,0.003771546467876419,0.315612,END_OF_WINDOW
2021-12-16 19:00:00+00:00,2022-01-04 17:00:00+00:00,1,-2.0566,-2.1306,310,-0.0012244776819511083,-0.074024,END_OF_WINDOW
2022-01-27 03:00:00+00:00,2022-02-11 17:00:00+00:00,1,-2.0583,-1.5453,278,0.010865753758590224,0.513049,END_OF_WINDOW
2022-03-23 17:00:00+00:00,2022-04-12 16:00:00+00:00,-1,2.5061,1.4317,335,0.012986407805709144,1.074356,END_OF_WINDOW
2022-04-22 09:00:00+00:00,2022-04-27 12:00:00+00:00,1,-2.0405,-3.5939,75,-0.023044570858122337,-1.553398,STOP_LOSS
2022-04-27 13:00:00+00:00,2022-05-02 01:00:00+00:00,1,-3.5531,-4.9846,60,-0.021236890891215943,-1.431545,STOP_LOSS
2022-05-09 00:00:00+00:00,2022-05-20 17:00:00+00:00,1,-2.063,-2.2992,232,-0.004003277314984566,-0.236235,END_OF_WINDOW
2022-06-16 13:00:00+00:00,2022-06-28 14:00:00+00:00,1,-2.1278,-3.5351,193,-0.020990198760780676,-1.407325,STOP_LOSS
2022-06-29 18:00:00+00:00,2022-07-05 07:00:00+00:00,1,-3.7373,-3.5233,85,0.003509843355115838,0.213986,STOP_LOSS
2022-07-05 08:00:00+00:00,2022-07-19 17:00:00+00:00,1,-3.4836,-2.4524,249,0.016914641346090775,1.031242,END_OF_WINDOW
2022-07-29 10:00:00+00:00,2022-08-08 17:00:00+00:00,1,-2.0549,-1.8628,151,0.004415052280604015,0.192013,END_OF_WINDOW
2022-09-01 15:00:00+00:00,2022-09-15 17:00:00+00:00,1,-2.0438,-3.1611,242,-0.019807931295796277,-1.11726,END_OF_WINDOW
2022-09-15 18:00:00+00:00,2022-09-22 00:00:00+00:00,1,-2.5412,-3.5933,102,-0.021326288911012847,-1.052099,STOP_LOSS
2022-09-22 01:00:00+00:00,2022-09-26 13:00:00+00:00,1,-3.5325,-3.757,60,-0.004550621241451114,-0.224498,STOP_LOSS
2022-09-26 14:00:00+00:00,2022-09-29 02:00:00+00:00,1,-3.8165,-4.3958,60,-0.01174266137909985,-0.579306,STOP_LOSS
2022-09-29 03:00:00+00:00,2022-10-03 15:00:00+00:00,1,-4.3309,-3.7392,60,0.011992713239715735,0.591642,STOP_LOSS
2022-10-07 04:00:00+00:00,2022-10-25 17:00:00+00:00,1,-2.0306,-1.0679,301,0.025932867910361757,0.9627,END_OF_WINDOW
2022-11-03 15:00:00+00:00,2022-11-09 09:00:00+00:00,-1,2.0766,0.4537,89,0.03549052107516515,1.622886,MEAN_CROSS
2022-11-14 19:00:00+00:00,2022-12-02 18:00:00+00:00,1,-2.1191,-0.3099,335,0.03866670970896413,1.809192,END_OF_WINDOW
2023-02-21 03:00:00+00:00,2023-03-10 03:00:00+00:00,1,-2.0165,-3.6806,312,-0.017524136582562577,-1.664141,STOP_LOSS
2023-03-12 21:00:00+00:00,2023-03-30 20:00:00+00:00,1,-3.4537,-2.3275,335,0.013648811474047617,1.126148,END_OF_WINDOW
2023-04-11 07:00:00+00:00,2023-04-19 20:00:00+00:00,1,-2.0408,-2.6163,157,-0.00856545582488022,-0.575424,END_OF_WINDOW
2023-04-21 11:00:00+00:00,2023-05-09 20:00:00+00:00,1,-2.0642,0.064,297,0.03306409096583712,2.128173,END_OF_WINDOW
2023-05-29 21:00:00+00:00,2023-06-16 20:00:00+00:00,1,-2.2894,0.0198,335,0.02978214377252425,2.309214,END_OF_WINDOW
2023-07-13 13:00:00+00:00,2023-07-19 05:00:00+00:00,-1,2.2037,0.4563,88,0.0219256942140148,1.747356,MEAN_CROSS
2023-08-02 14:00:00+00:00,2023-08-11 15:00:00+00:00,1,-2.1858,-3.5666,169,-0.01673794428427755,-1.380713,STOP_LOSS
2023-08-15 22:00:00+00:00,2023-09-04 21:00:00+00:00,1,-2.7806,-2.7692,335,0.00016281251528249552,0.011442,END_OF_WINDOW
2023-09-05 06:00:00+00:00,2023-09-24 21:00:00+00:00,1,-2.027,-1.2339,327,0.015577776954018963,0.793151,END_OF_WINDOW
2023-10-25 22:00:00+00:00,2023-11-01 21:00:00+00:00,1,-2.0213,-1.0773,119,0.017715919664810897,0.94397,END_OF_WINDOW
2023-11-29 01:00:00+00:00,2023-12-11 22:00:00+00:00,-1,2.4918,1.6319,213,0.0105373909054709,0.85993,END_OF_WINDOW
2023-12-13 20:00:00+00:00,2024-01-02 22:00:00+00:00,-1,2.0337,1.5654,290,0.0062017291527154406,0.468298,END_OF_WINDOW
2024-02-19 17:00:00+00:00,2024-02-29 09:00:00+00:00,-1,2.0379,0.4751,184,0.015003076468188326,1.562853,MEAN_CROSS
2024-04-19 01:00:00+00:00,2024-04-29 21:00:00+00:00,1,-2.6807,-0.0213,164,0.020812402638184846,2.659369,END_OF_WINDOW
2024-05-15 14:00:00+00:00,2024-05-17 16:00:00+00:00,-1,2.2127,3.5152,50,-0.009485816005366243,-1.302489,STOP_LOSS
2024-05-19 22:00:00+00:00,2024-05-27 08:00:00+00:00,-1,3.0346,3.5382,130,-0.004054803533707463,-0.503625,STOP_LOSS
2024-05-27 09:00:00+00:00,2024-06-06 21:00:00+00:00,-1,3.5682,2.755,204,0.006547223346750175,0.813194,END_OF_WINDOW
2024-07-19 14:00:00+00:00,2024-07-24 09:00:00+00:00,1,-2.0618,-3.5055,67,-0.015396802068031956,-1.443635,STOP_LOSS
2024-07-24 10:00:00+00:00,2024-07-28 22:00:00+00:00,1,-3.5725,-4.5837,60,-0.010785474422639107,-1.011267,STOP_LOSS
2024-07-28 23:00:00+00:00,2024-07-31 11:00:00+00:00,1,-4.5212,-4.4532,60,0.0007252348588948632,0.067999,STOP_LOSS
2024-07-31 12:00:00+00:00,2024-08-05 00:00:00+00:00,1,-4.4188,-6.6779,60,-0.02409336490769942,-2.259042,STOP_LOSS
2024-08-25 22:00:00+00:00,2024-09-12 21:00:00+00:00,-1,2.3046,1.7669,335,0.007257453244870649,0.537727,END_OF_WINDOW
2024-09-24 12:00:00+00:00,2024-10-02 21:00:00+00:00,-1,2.0318,1.6305,153,0.005868776019149868,0.401279,END_OF_WINDOW
2024-12-06 15:00:00+00:00,2024-12-19 23:00:00+00:00,1,-2.1005,-2.5691,223,-0.0038825204378543088,-0.468664,END_OF_WINDOW
