entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason,spread_std
2017-05-18 10:00:00+00:00,2017-06-05 03:00:00+00:00,-1,3.4243,1.4917,281,0.019802518586028717,1.932647,END_OF_WINDOW,0.010246318641509662
2017-08-02 06:00:00+00:00,2017-08-09 03:00:00+00:00,-1,2.0236,0.4355,117,0.01733489009744532,1.588101,MEAN_CROSS,0.010915485934645733
2017-09-12 08:00:00+00:00,2017-09-15 08:00:00+00:00,-1,2.05,3.9972,72,-0.021254108704348018,-1.947152,STOP_LOSS,0.010915485934645733
2017-09-15 09:00:00+00:00,2017-09-19 21:00:00+00:00,-1,4.3634,3.9093,60,0.004956901340589737,0.454116,STOP_LOSS,0.010915485934645733
2017-09-19 22:00:00+00:00,2017-09-22 10:00:00+00:00,-1,3.9328,4.5076,60,-0.006274108300983516,-0.57479,STOP_LOSS,0.010915485934645733
2017-09-22 11:00:00+00:00,2017-09-26 23:00:00+00:00,-1,4.5293,3.7323,60,0.008699796999551757,0.797014,STOP_LOSS,0.010915485934645733
2018-02-14 11:00:00+00:00,2018-03-16 17:00:00+00:00,1,-2.0685,0.5188,535,0.029241510974638618,2.5873,MEAN_CROSS,0.011301938733237107
2018-03-27 21:00:00+00:00,2018-04-11 07:00:00+00:00,-1,2.0592,3.6499,250,-0.01385522183087956,-1.590684,STOP_LOSS,0.008710228231107465
2018-04-11 08:00:00+00:00,2018-04-13 20:00:00+00:00,-1,3.4694,4.2305,60,-0.006629719284260038,-0.761142,STOP_LOSS,0.008710228231107465
2018-04-15 21:00:00+00:00,2018-04-18 09:00:00+00:00,-1,4.2788,4.3996,60,-0.001052517318922086,-0.120837,STOP_LOSS,0.008710228231107465
2018-04-18 10:00:00+00:00,2018-04-22 22:00:00+00:00,-1,4.5641,3.6074,60,0.00833297004938166,0.956688,STOP_LOSS,0.008710228231107465
2018-04-22 23:00:00+00:00,2018-04-25 11:00:00+00:00,-1,3.6231,3.8414,60,-0.001901538485597154,-0.218311,STOP_LOSS,0.008710228231107465
2018-04-25 12:00:00+00:00,2018-05-22 14:00:00+00:00,-1,3.8896,0.3825,458,0.030548444930098673,3.507192,MEAN_CROSS,0.008710228231107465
2018-12-05 05:00:00+00:00,2018-12-11 20:00:00+00:00,1,-2.0259,-3.6313,111,-0.01648426715323273,-1.605321,STOP_LOSS,0.010268519306894134
2018-12-11 21:00:00+00:00,2019-01-02 22:00:00+00:00,1,-3.7016,-3.9253,347,-0.0022977432232525186,-0.223766,STOP_LOSS,0.010268519306894134
2019-01-02 23:00:00+00:00,2019-01-17 11:00:00+00:00,1,-3.5738,-0.6179,252,0.030352667536097305,2.955895,END_OF_WINDOW,0.010268519306894134
2019-03-20 18:00:00+00:00,2019-04-02 11:00:00+00:00,-1,2.477,0.3823,209,0.028351373218062748,2.094669,MEAN_CROSS,0.013535014769045717
2019-04-25 09:00:00+00:00,2019-05-15 10:00:00+00:00,1,-2.1662,-0.8338,337,0.0180331351335227,1.332332,END_OF_WINDOW,0.013535014769045717
2019-05-16 10:00:00+00:00,2019-05-22 11:00:00+00:00,1,-2.0113,-3.6531,97,-0.01343239952107958,-1.641752,STOP_LOSS,0.008181745065158919
2019-05-22 12:00:00+00:00,2019-05-24 09:00:00+00:00,1,-3.7005,-3.5009,45,0.0016323701545512825,0.199514,STOP_LOSS,0.008181745065158919
2019-05-24 10:00:00+00:00,2019-05-28 07:00:00+00:00,1,-3.5693,-3.7336,45,-0.0013437335709610698,-0.164236,STOP_LOSS,0.008181745065158919
2019-05-28 08:00:00+00:00,2019-05-30 05:00:00+00:00,1,-3.7317,-3.8812,45,-0.0012232124300277647,-0.149505,STOP_LOSS,0.008181745065158919
2019-05-30 06:00:00+00:00,2019-06-03 03:00:00+00:00,1,-3.8112,-4.1893,45,-0.003093181838328296,-0.378059,STOP_LOSS,0.008181745065158919
2019-06-03 04:00:00+00:00,2019-06-05 01:00:00+00:00,1,-4.3001,-4.0134,45,0.0023453487716633137,0.286656,STOP_LOSS,0.008181745065158919
2019-06-05 02:00:00+00:00,2019-06-06 23:00:00+00:00,1,-4.013,-4.109,45,-0.0007855944207739995,-0.096018,STOP_LOSS,0.008181745065158919
2019-06-07 00:00:00+00:00,2019-06-10 21:00:00+00:00,1,-4.1398,-4.2958,45,-0.001275786503890125,-0.155931,STOP_LOSS,0.008181745065158919
2019-06-10 22:00:00+00:00,2019-06-12 19:00:00+00:00,1,-4.2519,-3.9824,45,0.002204822678837176,0.269481,STOP_LOSS,0.008181745065158919
2019-06-12 20:00:00+00:00,2019-06-14 17:00:00+00:00,1,-3.9608,-4.7306,45,-0.0062982220767811015,-0.76979,STOP_LOSS,0.008181745065158919
2019-06-14 18:00:00+00:00,2019-06-18 15:00:00+00:00,1,-4.7904,-5.1438,45,-0.002891739066539528,-0.353438,STOP_LOSS,0.008181745065158919
2019-06-18 16:00:00+00:00,2019-06-20 13:00:00+00:00,1,-5.0693,-4.5728,45,0.004062523213385211,0.496535,STOP_LOSS,0.008181745065158919
2019-06-20 14:00:00+00:00,2019-06-24 11:00:00+00:00,1,-4.5123,-4.3996,45,0.0009215001995427907,0.112629,STOP_LOSS,0.008181745065158919
2019-06-24 12:00:00+00:00,2019-06-26 09:00:00+00:00,1,-4.6436,-4.917,45,-0.002236970239846231,-0.27341,STOP_LOSS,0.008181745065158919
2019-06-26 10:00:00+00:00,2019-06-28 07:00:00+00:00,1,-4.8772,-5.1281,45,-0.002053209905983927,-0.25095,STOP_LOSS,0.008181745065158919
2019-06-28 08:00:00+00:00,2019-07-02 05:00:00+00:00,1,-5.152,-4.8657,45,0.002342195094943461,0.286271,STOP_LOSS,0.008181745065158919
2019-07-02 06:00:00+00:00,2019-07-04 03:00:00+00:00,1,-4.8473,-5.4698,45,-0.0050930540034686,-0.62249,STOP_LOSS,0.008181745065158919
2019-07-04 04:00:00+00:00,2019-07-08 01:00:00+00:00,1,-5.4144,-5.774,45,-0.0029416217872964834,-0.359535,STOP_LOSS,0.008181745065158919
2019-07-08 02:00:00+00:00,2019-07-09 23:00:00+00:00,1,-5.8356,-6.3006,45,-0.003804321329848648,-0.464977,STOP_LOSS,0.008181745065158919
2019-07-10 00:00:00+00:00,2019-07-11 21:00:00+00:00,1,-6.2851,-5.8111,45,0.0038781780635964436,0.474004,STOP_LOSS,0.008181745065158919
2019-10-17 09:00:00+00:00,2019-11-07 11:00:00+00:00,-1,2.0635,1.7928,361,0.004367926496128383,0.270715,END_OF_WINDOW,0.016134759012777417
2020-02-28 08:00:00+00:00,2020-03-05 21:00:00+00:00,1,-2.0676,-3.5012,109,-0.027945488378986832,-1.433591,STOP_LOSS,0.019493346908382277
2020-03-11 17:00:00+00:00,2020-03-16 02:00:00+00:00,1,-2.015,-6.3442,57,-0.0400774600339564,-4.329267,STOP_LOSS,0.009257332136412975
2020-03-16 03:00:00+00:00,2020-03-18 12:00:00+00:00,1,-6.1577,-10.352,57,-0.03882841742308776,-4.194342,STOP_LOSS,0.009257332136412975
2020-03-18 13:00:00+00:00,2020-03-22 22:00:00+00:00,1,-10.805,-12.6943,57,-0.017489710752450344,-1.889282,STOP_LOSS,0.009257332136412975
2020-03-22 23:00:00+00:00,2020-03-25 08:00:00+00:00,1,-12.0457,-9.3611,57,0.024851533726735903,2.684524,STOP_LOSS,0.009257332136412975
2020-03-25 09:00:00+00:00,2020-03-27 18:00:00+00:00,1,-8.9386,-4.9099,57,0.037295707185399984,4.028775,STOP_LOSS,0.009257332136412975
2020-03-27 19:00:00+00:00,2020-04-01 04:00:00+00:00,1,-5.0519,-5.6546,57,-0.005579369749037333,-0.602697,STOP_LOSS,0.009257332136412975
2020-04-01 05:00:00+00:00,2020-04-03 14:00:00+00:00,1,-5.6059,-6.4155,57,-0.007494282241182343,-0.809551,STOP_LOSS,0.009257332136412975
2020-04-03 15:00:00+00:00,2020-04-08 00:00:00+00:00,1,-6.7071,-5.9586,57,0.0069290740356115765,0.748496,STOP_LOSS,0.009257332136412975
2020-04-08 01:00:00+00:00,2020-04-10 10:00:00+00:00,1,-5.9712,-4.6867,57,0.011891337118529882,1.284532,STOP_LOSS,0.009257332136412975
2020-04-10 11:00:00+00:00,2020-04-14 20:00:00+00:00,1,-4.6759,-3.5255,57,0.010650045263362606,1.150444,STOP_LOSS,0.009257332136412975
2020-04-14 21:00:00+00:00,2020-04-17 06:00:00+00:00,1,-3.5309,-4.5089,57,-0.009053733902680744,-0.978007,STOP_LOSS,0.009257332136412975
2020-04-17 07:00:00+00:00,2020-04-21 16:00:00+00:00,1,-4.9345,-6.4345,57,-0.01388602351979798,-1.500003,STOP_LOSS,0.009257332136412975
2020-04-21 17:00:00+00:00,2020-04-24 02:00:00+00:00,1,-6.369,-5.6009,57,0.0071106240968543954,0.768107,STOP_LOSS,0.009257332136412975
2020-04-24 03:00:00+00:00,2020-04-28 12:00:00+00:00,1,-5.5851,-4.5339,57,0.009731736313997541,1.051246,STOP_LOSS,0.009257332136412975
2020-04-28 13:00:00+00:00,2020-04-30 22:00:00+00:00,1,-4.7765,-3.7844,57,0.009184229089894191,0.992103,STOP_LOSS,0.009257332136412975
2020-09-01 08:00:00+00:00,2020-09-08 14:00:00+00:00,-1,2.0184,0.3901,126,0.014151363724961952,1.62832,MEAN_CROSS,0.00869077813071476
2020-09-10 14:00:00+00:00,2020-10-28 00:00:00+00:00,1,-2.2031,-0.5222,802,0.014608131125033369,1.680877,END_OF_WINDOW,0.00869077813071476
2020-11-10 09:00:00+00:00,2020-12-02 12:00:00+00:00,-1,2.548,0.4548,387,0.017643603876000502,2.093213,MEAN_CROSS,0.008428956741254214
2020-12-11 08:00:00+00:00,2020-12-17 08:00:00+00:00,1,-2.194,0.5197,96,0.022874253533599648,2.71377,MEAN_CROSS,0.008428956741254214
2021-01-27 09:00:00+00:00,2021-02-16 15:00:00+00:00,-1,2.0248,3.5594,342,-0.017192541208182227,-1.534602,STOP_LOSS,0.011203254793068506
2021-02-16 16:00:00+00:00,2021-02-19 03:00:00+00:00,-1,3.5606,4.3182,59,-0.00848711273615757,-0.757558,STOP_LOSS,0.011203254793068506
2021-02-19 04:00:00+00:00,2021-02-23 15:00:00+00:00,-1,4.3325,5.6607,59,-0.014880798680096508,-1.328257,STOP_LOSS,0.011203254793068506
2021-02-24 17:00:00+00:00,2021-02-25 09:00:00+00:00,-1,3.3741,3.5926,16,-0.0036311331699379057,-0.218519,STOP_LOSS,0.016616990860438628
2021-02-25 10:00:00+00:00,2021-03-03 19:00:00+00:00,-1,3.5051,3.5007,105,7.3264838186482e-05,0.004409,STOP_LOSS,0.016616990860438628
2021-03-03 20:00:00+00:00,2021-03-04 11:00:00+00:00,-1,3.4945,3.7069,15,-0.0035302014217359345,-0.212445,STOP_LOSS,0.016616990860438628
2021-03-04 12:00:00+00:00,2021-03-05 03:00:00+00:00,-1,3.7218,3.8363,15,-0.0019030308530572082,-0.114523,STOP_LOSS,0.016616990860438628
2021-03-05 04:00:00+00:00,2021-03-05 19:00:00+00:00,-1,3.7715,3.6932,15,0.001302353987492455,0.078375,STOP_LOSS,0.016616990860438628
2021-03-05 20:00:00+00:00,2021-03-08 11:00:00+00:00,-1,3.7205,3.8574,15,-0.002274580804106918,-0.136883,STOP_LOSS,0.016616990860438628
2021-03-08 12:00:00+00:00,2021-03-09 03:00:00+00:00,-1,3.8702,4.0044,15,-0.0022287092849900825,-0.134122,STOP_LOSS,0.016616990860438628
2021-03-09 04:00:00+00:00,2021-03-09 19:00:00+00:00,-1,4.0006,3.7723,15,0.0037923660734197062,0.228222,STOP_LOSS,0.016616990860438628
2021-03-09 20:00:00+00:00,2021-03-10 11:00:00+00:00,-1,3.7487,3.8502,15,-0.0016868541217855415,-0.101514,STOP_LOSS,0.016616990860438628
2021-03-10 12:00:00+00:00,2021-03-11 03:00:00+00:00,-1,3.8735,4.0298,15,-0.0025968948734335084,-0.156279,STOP_LOSS,0.016616990860438628
2021-03-11 04:00:00+00:00,2021-03-11 19:00:00+00:00,-1,4.0659,3.9278,15,0.002294083226815291,0.138056,STOP_LOSS,0.016616990860438628
2021-03-11 20:00:00+00:00,2021-03-12 11:00:00+00:00,-1,3.9216,3.8981,15,0.0003908689600289894,0.023522,STOP_LOSS,0.016616990860438628
2021-03-12 12:00:00+00:00,2021-03-15 02:00:00+00:00,-1,3.8357,3.9578,15,-0.002029805445795285,-0.122152,STOP_LOSS,0.016616990860438628
2021-03-15 03:00:00+00:00,2021-03-15 18:00:00+00:00,-1,3.9524,3.7312,15,0.0036747653660044732,0.221145,STOP_LOSS,0.016616990860438628
2021-03-15 19:00:00+00:00,2021-03-16 12:00:00+00:00,-1,3.732,3.5454,17,0.0031012389234630344,0.186631,STOP_LOSS,0.016616990860438628
2021-03-16 13:00:00+00:00,2021-03-17 04:00:00+00:00,-1,3.55,3.5961,15,-0.0007656615049997373,-0.046077,STOP_LOSS,0.016616990860438628
2021-03-17 05:00:00+00:00,2021-03-17 20:00:00+00:00,-1,3.5672,3.7211,15,-0.002556742406399082,-0.153863,STOP_LOSS,0.016616990860438628
2021-03-17 21:00:00+00:00,2021-03-18 12:00:00+00:00,-1,3.6934,3.9688,15,-0.0045775847643027,-0.275476,STOP_LOSS,0.016616990860438628
2021-03-18 13:00:00+00:00,2021-03-19 04:00:00+00:00,-1,3.8785,3.8127,15,0.0010937279552383217,0.06582,STOP_LOSS,0.016616990860438628
2021-03-19 05:00:00+00:00,2021-03-19 20:00:00+00:00,-1,3.787,3.7067,15,0.0013346455576962457,0.080318,STOP_LOSS,0.016616990860438628
2021-03-21 21:00:00+00:00,2021-03-23 07:00:00+00:00,-1,3.6517,3.5318,34,0.001992517191024168,0.119908,STOP_LOSS,0.016616990860438628
2021-03-23 08:00:00+00:00,2021-03-25 14:00:00+00:00,-1,3.4207,3.5513,54,-0.002169680972968824,-0.13057,STOP_LOSS,0.016616990860438628
2021-03-25 15:00:00+00:00,2021-03-26 06:00:00+00:00,-1,3.6857,3.8811,15,-0.003247235071073551,-0.195417,STOP_LOSS,0.016616990860438628
2021-03-26 07:00:00+00:00,2021-03-28 22:00:00+00:00,-1,3.9587,3.9866,15,-0.0004629078377887397,-0.027858,STOP_LOSS,0.016616990860438628
2021-03-28 23:00:00+00:00,2021-03-29 14:00:00+00:00,-1,4.0011,3.8733,15,0.002124332495951675,0.127841,STOP_LOSS,0.016616990860438628
2021-03-29 15:00:00+00:00,2021-03-30 06:00:00+00:00,-1,3.924,3.9233,15,1.1681312833522473e-05,0.000703,STOP_LOSS,0.016616990860438628
2021-03-30 07:00:00+00:00,2021-03-30 22:00:00+00:00,-1,4.0008,3.9348,15,0.001096452202448417,0.065984,STOP_LOSS,0.016616990860438628
2021-03-30 23:00:00+00:00,2021-03-31 14:00:00+00:00,-1,3.944,4.1111,15,-0.0027761740863619933,-0.167068,STOP_LOSS,0.016616990860438628
2021-03-31 15:00:00+00:00,2021-04-01 06:00:00+00:00,-1,4.1552,4.2133,15,-0.0009653859581584823,-0.058096,STOP_LOSS,0.016616990860438628
2021-04-01 07:00:00+00:00,2021-04-01 22:00:00+00:00,-1,4.3373,4.3424,15,-8.56010252594519e-05,-0.005151,STOP_LOSS,0.016616990860438628
2021-04-01 23:00:00+00:00,2021-04-02 14:00:00+00:00,-1,4.3434,4.3529,15,-0.00015811253701236705,-0.009515,STOP_LOSS,0.016616990860438628
2021-04-02 15:00:00+00:00,2021-04-05 06:00:00+00:00,-1,4.2831,4.4316,15,-0.002467222060957508,-0.148476,STOP_LOSS,0.016616990860438628
2021-04-05 07:00:00+00:00,2021-04-05 22:00:00+00:00,-1,4.4211,4.3386,15,0.0013715208794967682,0.082537,STOP_LOSS,0.016616990860438628
2021-04-05 23:00:00+00:00,2021-04-06 14:00:00+00:00,-1,4.3175,3.9155,15,0.006680204114600408,0.40201,STOP_LOSS,0.016616990860438628
2021-04-06 15:00:00+00:00,2021-04-07 08:00:00+00:00,-1,3.8218,3.5526,17,0.004473128468753362,0.26919,STOP_LOSS,0.016616990860438628
2021-04-07 09:00:00+00:00,2021-04-23 15:00:00+00:00,-1,3.4994,2.7381,294,0.012650660430760241,0.761309,END_OF_WINDOW,0.016616990860438628
2021-05-09 22:00:00+00:00,2021-05-21 09:00:00+00:00,-1,2.0462,3.5255,227,-0.014032244979044317,-1.479316,STOP_LOSS,0.009485632946221408
2021-05-21 10:00:00+00:00,2021-05-31 23:00:00+00:00,-1,3.5246,3.5728,157,-0.0004575933937034371,-0.048241,STOP_LOSS,0.009485632946221408
2021-06-01 00:00:00+00:00,2021-06-18 06:00:00+00:00,-1,3.5738,0.3284,318,0.030784909350286882,3.245425,MEAN_CROSS,0.009485632946221408
2021-07-08 08:00:00+00:00,2021-07-19 14:00:00+00:00,1,-2.0456,-3.5779,174,-0.008094780219995046,-1.532279,STOP_LOSS,0.005282838162685578
2021-07-19 15:00:00+00:00,2021-07-20 23:00:00+00:00,1,-3.346,-3.6958,32,-0.001848141113340751,-0.349839,STOP_LOSS,0.005282838162685578
2021-07-21 00:00:00+00:00,2021-08-19 08:00:00+00:00,1,-3.6797,-3.7355,512,-0.000294854197045058,-0.055814,STOP_LOSS,0.005282838162685578
2021-08-19 16:00:00+00:00,2021-09-13 09:00:00+00:00,1,-2.8152,0.5751,401,0.01706351165667666,3.390347,MEAN_CROSS,0.005032969270962619
2021-09-22 08:00:00+00:00,2021-10-18 15:00:00+00:00,1,-2.0268,-0.5653,439,0.007355442994381678,1.461452,END_OF_WINDOW,0.005032969270962619
2021-11-01 10:00:00+00:00,2021-11-04 12:00:00+00:00,1,-2.1072,-3.7268,74,-0.009694211238925332,-1.619561,STOP_LOSS,0.005985702126219661
2021-11-04 13:00:00+00:00,2021-11-08 07:00:00+00:00,1,-3.8084,-4.3191,41,-0.0030566802676871285,-0.510664,STOP_LOSS,0.005985702126219661
2021-11-08 08:00:00+00:00,2021-11-10 01:00:00+00:00,1,-4.308,-3.8544,41,0.002715556744771197,0.453674,STOP_LOSS,0.005985702126219661
2021-11-10 02:00:00+00:00,2021-11-11 19:00:00+00:00,1,-3.7026,-4.6237,41,-0.005513530621087587,-0.921117,STOP_LOSS,0.005985702126219661
2021-11-11 20:00:00+00:00,2021-11-15 13:00:00+00:00,1,-4.6886,-3.971,41,0.004295186673871687,0.717574,STOP_LOSS,0.005985702126219661
2021-11-15 14:00:00+00:00,2021-11-25 10:00:00+00:00,1,-4.0305,-3.5282,188,0.003006935174313663,0.502353,STOP_LOSS,0.005985702126219661
2021-11-25 11:00:00+00:00,2021-11-29 04:00:00+00:00,1,-3.3196,-4.4685,41,-0.006876724802727108,-1.148859,STOP_LOSS,0.005985702126219661
2021-11-29 05:00:00+00:00,2021-11-30 22:00:00+00:00,1,-4.4681,-5.9146,41,-0.008658602670098353,-1.446548,STOP_LOSS,0.005985702126219661
2021-11-30 23:00:00+00:00,2021-12-02 16:00:00+00:00,1,-5.8364,-5.5711,41,0.0015881896001893325,0.265331,STOP_LOSS,0.005985702126219661
2021-12-02 17:00:00+00:00,2021-12-06 10:00:00+00:00,1,-5.5929,-5.9278,41,-0.0020046515631254036,-0.334907,STOP_LOSS,0.005985702126219661
2021-12-06 11:00:00+00:00,2021-12-08 04:00:00+00:00,1,-5.6271,-5.7507,41,-0.000739965841072665,-0.123622,STOP_LOSS,0.005985702126219661
2021-12-08 05:00:00+00:00,2021-12-09 22:00:00+00:00,1,-5.7753,-6.1478,41,-0.00223002190378635,-0.372558,STOP_LOSS,0.005985702126219661
2021-12-09 23:00:00+00:00,2021-12-13 16:00:00+00:00,1,-6.1139,-6.3744,41,-0.0015591494386108795,-0.260479,STOP_LOSS,0.005985702126219661
2021-12-13 17:00:00+00:00,2021-12-15 10:00:00+00:00,1,-6.566,-5.4903,41,0.006438539806674887,1.075653,STOP_LOSS,0.005985702126219661
2022-04-21 15:00:00+00:00,2022-04-26 09:00:00+00:00,-1,2.1321,0.4081,66,0.017587917258115426,1.723966,MEAN_CROSS,0.01020200705878438
2022-05-03 07:00:00+00:00,2022-05-16 00:00:00+00:00,-1,2.0287,3.5518,209,-0.015538647885066453,-1.523097,STOP_LOSS,0.01020200705878438
2022-05-16 01:00:00+00:00,2022-05-18 13:00:00+00:00,-1,3.491,3.5816,60,-0.0009249420241837225,-0.090663,STOP_LOSS,0.01020200705878438
2022-05-18 14:00:00+00:00,2022-05-23 12:00:00+00:00,-1,2.738,0.3287,69,0.024579469129306697,2.409278,MEAN_CROSS,0.01020200705878438
2022-06-16 07:00:00+00:00,2022-06-20 07:00:00+00:00,1,-3.0291,-3.5719,48,-0.005302905694685389,-0.542794,STOP_LOSS,0.009769652213636421
2022-06-20 08:00:00+00:00,2022-06-22 07:00:00+00:00,1,-3.3837,-3.5567,47,-0.001689872955227406,-0.172972,STOP_LOSS,0.009769652213636421
