entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2017-07-25 17:00:00+00:00,2017-07-28 05:00:00+00:00,1,-3.5125,-4.0193,60,-0.007129594585507382,-0.506777,STOP_LOSS
2017-07-28 06:00:00+00:00,2017-08-01 18:00:00+00:00,1,-3.9743,-4.0462,60,-0.0010118097583465546,-0.07192,STOP_LOSS
2017-08-02 09:00:00+00:00,2017-08-21 20:00:00+00:00,1,-2.0706,-1.6979,323,0.00777500570421602,0.372724,END_OF_WINDOW
2017-09-01 16:00:00+00:00,2017-09-08 20:00:00+00:00,1,-2.0447,-1.2048,124,0.018717042761236036,0.839963,END_OF_WINDOW
2017-09-12 12:00:00+00:00,2017-09-28 20:00:00+00:00,1,-2.0714,-2.1018,296,-0.0007263986910485687,-0.030409,END_OF_WINDOW
2018-01-09 10:00:00+00:00,2018-01-11 13:00:00+00:00,1,-2.0047,0.6523,51,0.01940209310182106,2.657009,MEAN_CROSS
2018-01-16 19:00:00+00:00,2018-01-24 14:00:00+00:00,-1,2.0362,3.9091,139,-0.013676041280284768,-1.872858,STOP_LOSS
2018-01-24 15:00:00+00:00,2018-01-25 15:00:00+00:00,-1,3.6031,5.5832,24,-0.014459398857597394,-1.980134,STOP_LOSS
2018-01-26 16:00:00+00:00,2018-02-02 20:00:00+00:00,-1,2.0534,3.6053,124,-0.011174110878994559,-1.551875,STOP_LOSS
2018-02-02 21:00:00+00:00,2018-02-06 11:00:00+00:00,-1,3.5881,4.3446,38,-0.00544739690750079,-0.756542,STOP_LOSS
2018-02-06 12:00:00+00:00,2018-02-08 02:00:00+00:00,-1,4.2101,3.549,38,0.004760432725021857,0.661135,STOP_LOSS
2018-02-08 03:00:00+00:00,2018-02-09 17:00:00+00:00,-1,3.5381,4.7459,38,-0.008697274276684541,-1.207889,STOP_LOSS
2018-02-09 18:00:00+00:00,2018-02-13 08:00:00+00:00,-1,4.7378,4.7203,38,0.00012603199125227338,0.017503,STOP_LOSS
2018-02-13 09:00:00+00:00,2018-02-14 23:00:00+00:00,-1,4.9337,4.6683,38,0.00191046974499276,0.265329,STOP_LOSS
2018-02-19 15:00:00+00:00,2018-03-01 09:00:00+00:00,-1,2.0108,3.5792,186,-0.013709221799694304,-1.568466,STOP_LOSS
2018-03-01 10:00:00+00:00,2018-03-05 20:00:00+00:00,-1,3.5477,5.0485,58,-0.01311835972961184,-1.500866,STOP_LOSS
2018-03-07 15:00:00+00:00,2018-03-27 13:00:00+00:00,-1,2.6334,1.7768,335,0.010490093676949919,0.856616,END_OF_WINDOW
