entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason,spread_std
2020-01-24 12:00:00+00:00,2020-02-10 13:00:00+00:00,1,-2.0074,-3.5701,265,-0.006199324310622853,-1.56273,STOP_LOSS,0.003966984373381673
2020-02-10 14:00:00+00:00,2020-02-12 02:00:00+00:00,1,-3.7329,-4.1047,36,-0.0014748208243773597,-0.371774,STOP_LOSS,0.003966984373381673
2020-02-12 03:00:00+00:00,2020-02-13 15:00:00+00:00,1,-4.0899,-6.0216,36,-0.007663233877306962,-1.931753,STOP_LOSS,0.003966984373381673
2020-02-13 16:00:00+00:00,2020-02-17 04:00:00+00:00,1,-6.0259,-6.2275,36,-0.0007994646394153537,-0.20153,STOP_LOSS,0.003966984373381673
2020-02-17 05:00:00+00:00,2020-02-18 17:00:00+00:00,1,-6.2037,-6.8505,36,-0.0025657555335582075,-0.646777,STOP_LOSS,0.003966984373381673
2020-02-18 18:00:00+00:00,2020-02-20 06:00:00+00:00,1,-6.9175,-6.8207,36,0.0003840153932647694,0.096803,STOP_LOSS,0.003966984373381673
2020-02-20 07:00:00+00:00,2020-02-21 19:00:00+00:00,1,-6.7446,-5.4815,36,0.005010527874974288,1.263057,STOP_LOSS,0.003966984373381673
2020-02-21 20:00:00+00:00,2020-02-25 08:00:00+00:00,1,-5.635,-5.3629,36,0.0010793183774833945,0.272075,STOP_LOSS,0.003966984373381673
2020-02-25 09:00:00+00:00,2020-02-26 21:00:00+00:00,1,-5.7321,-4.6288,36,0.004376541652070187,1.103241,STOP_LOSS,0.003966984373381673
2020-02-26 22:00:00+00:00,2020-03-02 08:00:00+00:00,1,-4.6135,0.513,58,0.020336836973281737,5.126523,MEAN_CROSS,0.003966984373381673
2020-03-02 16:00:00+00:00,2020-03-06 01:00:00+00:00,-1,2.257,3.4048,81,-0.004553110991725055,-1.147751,END_OF_WINDOW,0.003966984373381673
2020-06-03 15:00:00+00:00,2020-07-02 00:00:00+00:00,-1,2.1535,2.3781,489,-0.0026442240214055585,-0.224521,END_OF_WINDOW,0.01177715558356855
2020-09-03 02:00:00+00:00,2020-09-08 17:00:00+00:00,1,-2.0036,0.5185,87,0.02412603482800374,2.52219,MEAN_CROSS,0.00956551150879781
2020-09-10 13:00:00+00:00,2020-09-28 10:00:00+00:00,-1,2.0966,0.3676,285,0.016539327712805668,1.729058,MEAN_CROSS,0.00956551150879781
2020-11-11 11:00:00+00:00,2020-12-02 12:00:00+00:00,1,-2.1299,0.7003,361,0.02092251273066917,2.830207,MEAN_CROSS,0.007392573605433815
2020-12-11 08:00:00+00:00,2020-12-16 07:00:00+00:00,-1,2.3737,0.4838,71,0.013971356460688006,1.889918,MEAN_CROSS,0.007392573605433815
2020-12-21 07:00:00+00:00,2020-12-24 05:00:00+00:00,-1,2.3535,0.4843,70,0.013818143992759296,1.869193,MEAN_CROSS,0.007392573605433815
2021-02-04 12:00:00+00:00,2021-02-24 01:00:00+00:00,1,-2.1905,-3.6061,325,-0.010732155796380344,-1.415596,STOP_LOSS,0.007581368568326915
2021-07-14 06:00:00+00:00,2021-07-20 10:00:00+00:00,1,-2.0311,0.5982,100,0.015199021306822214,2.62928,MEAN_CROSS,0.005780677009493656
2021-07-27 18:00:00+00:00,2021-08-19 15:00:00+00:00,1,-2.0587,-1.3597,405,0.004041113011024555,0.699073,END_OF_WINDOW,0.005780677009493656
2021-09-29 12:00:00+00:00,2021-10-01 11:00:00+00:00,-1,2.1262,0.4263,47,0.01080849944810866,1.699952,MEAN_CROSS,0.006358119253307086
2021-10-18 16:00:00+00:00,2021-11-16 18:00:00+00:00,1,-2.1126,-3.5428,505,-0.007017523885475496,-1.430146,STOP_LOSS,0.004906858531101654
2021-11-16 19:00:00+00:00,2021-11-19 07:00:00+00:00,1,-3.603,-3.932,60,-0.0016144758149476968,-0.329024,STOP_LOSS,0.004906858531101654
2021-11-19 08:00:00+00:00,2021-11-23 20:00:00+00:00,1,-3.7546,-4.1669,60,-0.0020232344105889644,-0.412328,STOP_LOSS,0.004906858531101654
2021-11-23 21:00:00+00:00,2021-12-15 16:00:00+00:00,1,-4.1849,-1.7643,379,0.01187794333409943,2.420682,END_OF_WINDOW,0.004906858531101654
2021-12-30 12:00:00+00:00,2022-01-20 14:00:00+00:00,1,-2.046,-3.5018,362,-0.010233178495159478,-1.455789,STOP_LOSS,0.007029298387582361
2022-01-20 15:00:00+00:00,2022-02-11 16:00:00+00:00,1,-3.5273,-2.2076,385,0.009276602396017825,1.319705,END_OF_WINDOW,0.007029298387582361
2022-03-01 14:00:00+00:00,2022-03-04 12:00:00+00:00,1,-2.0143,-3.6807,70,-0.012868640439472057,-1.666383,STOP_LOSS,0.007722498372335819
2022-03-04 13:00:00+00:00,2022-04-12 15:00:00+00:00,1,-3.7776,-3.0956,651,0.005266607811810001,0.681982,END_OF_WINDOW,0.007722498372335819
2022-04-14 13:00:00+00:00,2022-04-25 10:00:00+00:00,1,-2.3365,0.5572,165,0.019463971146861603,2.893699,MEAN_CROSS,0.006726327731737561
2022-05-06 06:00:00+00:00,2022-05-17 06:00:00+00:00,-1,2.0029,0.4036,168,0.010757201230149754,1.599268,MEAN_CROSS,0.006726327731737561
2022-05-24 07:00:00+00:00,2022-06-09 15:00:00+00:00,-1,2.0416,1.7909,296,0.001686160617767718,0.250681,END_OF_WINDOW,0.006726327731737561
2022-06-14 16:00:00+00:00,2022-06-16 10:00:00+00:00,-1,2.0706,0.3322,42,0.011606524646925562,1.738399,MEAN_CROSS,0.006676561199603627
2022-06-23 06:00:00+00:00,2022-06-30 13:00:00+00:00,-1,2.026,0.4835,127,0.010298418652590291,1.542473,MEAN_CROSS,0.006676561199603627
2022-07-08 02:00:00+00:00,2022-07-28 11:00:00+00:00,1,-2.0019,-3.5058,345,-0.010041105133315867,-1.503934,STOP_LOSS,0.006676561199603627
2022-07-28 12:00:00+00:00,2022-08-08 15:00:00+00:00,1,-3.0038,-1.9772,171,0.006854016419812953,1.026579,END_OF_WINDOW,0.006676561199603627
2022-09-23 14:00:00+00:00,2022-10-03 17:00:00+00:00,-1,2.2474,0.4394,147,0.017180489246826927,1.807981,MEAN_CROSS,0.009502585427713739
2022-11-11 15:00:00+00:00,2022-12-02 16:00:00+00:00,-1,2.0288,1.2733,361,0.0078062587014755686,0.755449,END_OF_WINDOW,0.010333266981921847
2022-12-14 10:00:00+00:00,2022-12-22 12:00:00+00:00,-1,2.0811,3.6081,146,-0.014294031626544218,-1.526959,STOP_LOSS,0.009361108038997534
2022-12-22 13:00:00+00:00,2022-12-27 00:00:00+00:00,-1,3.501,3.5481,59,-0.0004404738609396844,-0.047054,STOP_LOSS,0.009361108038997534
2022-12-27 01:00:00+00:00,2022-12-29 12:00:00+00:00,-1,3.5305,3.8924,59,-0.0033878163837101627,-0.361903,STOP_LOSS,0.009361108038997534
2022-12-29 13:00:00+00:00,2023-01-03 01:00:00+00:00,-1,3.8345,3.8763,59,-0.00039076182559659445,-0.041743,STOP_LOSS,0.009361108038997534
2023-01-03 02:00:00+00:00,2023-01-05 13:00:00+00:00,-1,3.8849,3.5335,59,0.0032896100148233146,0.351412,STOP_LOSS,0.009361108038997534
2023-01-05 14:00:00+00:00,2023-01-10 01:00:00+00:00,-1,3.4724,3.9164,59,-0.004156588129680776,-0.444027,STOP_LOSS,0.009361108038997534
2023-01-10 02:00:00+00:00,2023-01-12 13:00:00+00:00,-1,3.9256,4.5251,59,-0.005611950929522963,-0.599496,STOP_LOSS,0.009361108038997534
2023-01-12 14:00:00+00:00,2023-01-17 01:00:00+00:00,-1,4.5856,4.6743,59,-0.0008306379770747774,-0.088733,STOP_LOSS,0.009361108038997534
2023-01-17 02:00:00+00:00,2023-01-19 13:00:00+00:00,-1,4.6528,3.7078,59,0.008847108388485944,0.945092,STOP_LOSS,0.009361108038997534
2023-01-19 14:00:00+00:00,2023-01-24 01:00:00+00:00,-1,3.6969,4.1979,59,-0.004689605886966541,-0.500967,STOP_LOSS,0.009361108038997534
2023-01-24 02:00:00+00:00,2023-01-26 13:00:00+00:00,-1,4.181,4.3864,59,-0.001923235446636834,-0.20545,STOP_LOSS,0.009361108038997534
2023-01-26 14:00:00+00:00,2023-01-31 01:00:00+00:00,-1,4.3305,4.0864,59,0.0022855443487955623,0.244153,STOP_LOSS,0.009361108038997534
2023-02-02 09:00:00+00:00,2023-02-28 10:00:00+00:00,-1,2.0087,0.4601,433,0.015377810211950393,1.548547,MEAN_CROSS,0.009930479745793036
2023-03-07 15:00:00+00:00,2023-03-15 12:00:00+00:00,-1,2.1344,0.1096,142,0.020107333959112933,2.02481,MEAN_CROSS,0.009930479745793036
2023-04-25 06:00:00+00:00,2023-05-09 06:00:00+00:00,-1,2.0182,0.4966,240,0.012724693978088744,1.521538,MEAN_CROSS,0.008363044845065459
2023-05-29 17:00:00+00:00,2023-06-01 12:00:00+00:00,1,-2.2915,-3.5552,67,-0.007587061381490651,-1.26378,STOP_LOSS,0.006003466946831067
2023-06-01 13:00:00+00:00,2023-06-09 14:00:00+00:00,1,-3.4795,-3.7129,145,-0.001400932129714566,-0.233354,STOP_LOSS,0.006003466946831067
2023-06-09 15:00:00+00:00,2023-06-14 03:00:00+00:00,1,-3.8301,-3.5127,60,0.0019051685480746816,0.317345,STOP_LOSS,0.006003466946831067
2023-06-14 04:00:00+00:00,2023-07-06 03:00:00+00:00,1,-3.511,-3.5102,383,4.995283532691075e-06,0.000832,STOP_LOSS,0.006003466946831067
2023-07-06 04:00:00+00:00,2023-07-26 16:00:00+00:00,1,-3.5497,-2.0483,348,0.009013937565646613,1.501455,END_OF_WINDOW,0.006003466946831067
2023-09-22 17:00:00+00:00,2023-09-28 11:00:00+00:00,-1,2.3811,0.4971,90,0.0076881006430321724,1.883947,MEAN_CROSS,0.004080846872089772
2023-10-19 07:00:00+00:00,2023-10-31 08:00:00+00:00,-1,2.0492,3.5481,193,-0.006116924576146918,-1.498935,STOP_LOSS,0.004080846872089772
2023-10-31 09:00:00+00:00,2023-11-10 11:00:00+00:00,-1,3.7406,3.6303,193,0.00044992385316081074,0.110253,STOP_LOSS,0.004080846872089772
2023-11-10 12:00:00+00:00,2023-11-15 13:00:00+00:00,-1,3.501,3.5261,73,-0.00010212492374477022,-0.025025,STOP_LOSS,0.004080846872089772
2023-11-15 14:00:00+00:00,2023-11-16 23:00:00+00:00,-1,3.6131,3.8984,33,-0.0011641354300355178,-0.285268,STOP_LOSS,0.004080846872089772
2023-11-17 00:00:00+00:00,2023-11-20 09:00:00+00:00,-1,3.8325,4.0676,33,-0.0009595810302245045,-0.235143,STOP_LOSS,0.004080846872089772
2023-11-21 18:00:00+00:00,2023-11-30 20:00:00+00:00,-1,2.0234,0.4515,170,0.007828199009401363,1.571899,MEAN_CROSS,0.004980090404977861
