timestamp,open,high,low,close,volume,spread_close
2015-01-01 22:00:00+00:00,1.049125,1.049125,1.04744,1.048025,3075.35,0.0006099999999999994
2015-01-01 23:00:00+00:00,1.048055,1.050115,1.04762,1.049685,10926.58,0.00032999999999994145
2015-01-02 00:00:00+00:00,1.0496699999999999,1.049845,1.0485600000000002,1.04882,5724.62,0.00038000000000004697
2015-01-02 01:00:00+00:00,1.048815,1.048845,1.04677,1.047715,11705.54,0.0003500000000000725
2015-01-02 02:00:00+00:00,1.04773,1.048175,1.04691,1.047675,6184.549999999999,0.00041000000000002146
2015-01-02 03:00:00+00:00,1.047675,1.04887,1.0474999999999999,1.04823,6838.0,0.0003799999999998249
2015-01-02 04:00:00+00:00,1.048215,1.04943,1.0481099999999999,1.04916,4936.889999999999,0.00029999999999996696
2015-01-02 05:00:00+00:00,1.049165,1.0495299999999999,1.048675,1.04921,4562.09,0.00039999999999995595
2015-01-02 06:00:00+00:00,1.049215,1.04963,1.0487,1.049525,3440.08,0.00036999999999998145
2015-01-02 07:00:00+00:00,1.049525,1.050455,1.0486749999999998,1.0495100000000002,7132.33,0.00029999999999996696
2015-01-02 08:00:00+00:00,1.04952,1.0505749999999998,1.0483850000000001,1.05008,9205.880000000001,0.00038000000000004697
2015-01-02 09:00:00+00:00,1.05013,1.0511599999999999,1.04939,1.0508099999999998,7628.2300000000005,0.00029999999999996696
2015-01-02 10:00:00+00:00,1.050815,1.051145,1.0502,1.05067,8408.369999999999,0.00034000000000000696
2015-01-02 11:00:00+00:00,1.05069,1.050985,1.04929,1.050745,6947.66,0.0002900000000001235
2015-01-02 12:00:00+00:00,1.05074,1.05261,1.050205,1.05232,7453.549999999999,0.00029999999999996696
2015-01-02 13:00:00+00:00,1.052405,1.052665,1.05135,1.0516800000000002,5839.219999999999,0.00024000000000001798
2015-01-02 14:00:00+00:00,1.05169,1.052435,1.051485,1.0521500000000001,6787.780000000001,0.0006199999999998429
2015-01-02 15:00:00+00:00,1.052305,1.052435,1.05071,1.051945,10323.84,0.00026999999999999247
2015-01-02 16:00:00+00:00,1.051955,1.0533000000000001,1.05178,1.05289,8499.59,0.00029999999999996696
2015-01-02 17:00:00+00:00,1.05289,1.0535299999999999,1.05259,1.0534599999999998,4618.25,0.00029999999999996696
2015-01-02 18:00:00+00:00,1.0535,1.05353,1.05268,1.05289,2416.67,0.00034000000000000696
2015-01-02 19:00:00+00:00,1.05289,1.053255,1.05264,1.0527250000000001,3812.16,0.00034999999999985043
2015-01-02 20:00:00+00:00,1.0527549999999999,1.05281,1.051415,1.052015,3771.29,0.00042999999999993044
2015-01-02 21:00:00+00:00,1.0520049999999999,1.052035,1.04956,1.05057,5187.889999999999,0.0027599999999998737
2015-01-04 22:00:00+00:00,1.0504799999999999,1.0540699999999998,1.0499800000000001,1.0529899999999999,9077.73,0.000460000000000127
2015-01-04 23:00:00+00:00,1.0529600000000001,1.053535,1.051635,1.052895,12693.46,0.0003900000000001125
2015-01-05 00:00:00+00:00,1.052905,1.055625,1.05284,1.055035,10909.369999999999,0.0003500000000000725
2015-01-05 01:00:00+00:00,1.0550199999999998,1.0554649999999999,1.053725,1.05435,9349.18,0.000260000000000149
2015-01-05 02:00:00+00:00,1.054355,1.055835,1.0541200000000002,1.0551499999999998,6953.29,0.00024000000000001798
