timestamp,open,high,low,close,volume,spread_close
2015-01-01 22:00:00+00:00,1.55827,1.558815,1.55743,1.5580500000000002,3546.9,0.000320000000000098
2015-01-01 23:00:00+00:00,1.557995,1.558365,1.55686,1.55795,13727.68,0.000180000000000069
2015-01-02 00:00:00+00:00,1.55795,1.55829,1.55625,1.556425,7385.639999999999,0.00017000000000000348
2015-01-02 01:00:00+00:00,1.5564550000000001,1.5568849999999999,1.554265,1.5553400000000002,9681.150000000001,9.999999999998899e-05
2015-01-02 02:00:00+00:00,1.555345,1.55566,1.55411,1.55456,9284.25,0.000180000000000069
2015-01-02 03:00:00+00:00,1.55456,1.5556999999999999,1.55426,1.55553,9478.89,0.00015999999999993797
2015-01-02 04:00:00+00:00,1.55553,1.5557750000000001,1.55416,1.5545,7535.98,0.00016000000000016001
2015-01-02 05:00:00+00:00,1.554465,1.554775,1.55413,1.55471,5243.799999999999,9.999999999998899e-05
2015-01-02 06:00:00+00:00,1.5547,1.5551149999999998,1.5541399999999999,1.55451,10314.630000000001,0.00011999999999989797
2015-01-02 07:00:00+00:00,1.55454,1.554745,1.553575,1.5539800000000001,25406.23,9.999999999998899e-05
2015-01-02 08:00:00+00:00,1.5539800000000001,1.5548099999999998,1.551505,1.5530300000000001,37149.03,7.999999999985796e-05
2015-01-02 09:00:00+00:00,1.55307,1.553765,1.547645,1.5479699999999998,40491.44,9.999999999998899e-05
2015-01-02 10:00:00+00:00,1.54796,1.54807,1.544,1.544495,32238.989999999998,7.00000000000145e-05
2015-01-02 11:00:00+00:00,1.5444849999999999,1.545385,1.542715,1.5438800000000001,27076.870000000003,9.999999999998899e-05
2015-01-02 12:00:00+00:00,1.5438800000000001,1.5443099999999998,1.541265,1.5426549999999999,27939.239999999998,8.999999999992347e-05
2015-01-02 13:00:00+00:00,1.542645,1.54397,1.541355,1.5417,24973.769999999997,9.999999999998899e-05
2015-01-02 14:00:00+00:00,1.5416949999999998,1.541955,1.538905,1.539685,28162.879999999997,0.0002900000000001235
2015-01-02 15:00:00+00:00,1.539685,1.54105,1.5386549999999999,1.53881,44384.71000000001,5.999999999994898e-05
2015-01-02 16:00:00+00:00,1.53883,1.53919,1.535635,1.536065,38549.19,9.000000000014552e-05
2015-01-02 17:00:00+00:00,1.53606,1.536375,1.535285,1.53589,10374.220000000001,8.000000000008001e-05
2015-01-02 18:00:00+00:00,1.535895,1.535895,1.535225,1.5353249999999998,6682.4400000000005,2.999999999997449e-05
